kW,V,t1,t2,t3,t4,t5,t6
6.858,381.0,80.0,77.0,73.0,78.0,76.0,75.0
6.858,381.0,80.0,77.0,73.0,78.0,76.0,75.0
7.22,380.0,80.0,77.0,73.0,78.0,76.0,75.0
7.22,380.0,80.0,77.0,73.0,78.0,76.0,75.0
7.58,379.0,80.0,77.0,73.0,78.0,76.0,75.0
7.58,379.0,80.0,77.0,73.0,78.0,76.0,75.0
7.56,378.0,82.0,77.0,73.0,78.0,76.0,75.0
7.938,378.0,82.0,77.0,73.0,78.0,76.0,75.0
7.959,379.0,82.0,77.0,73.0,78.0,76.0,75.0
7.959,379.0,82.0,77.0,73.0,78.0,76.0,75.0
7.959,379.0,82.0,77.0,73.0,78.0,76.0,75.0
8.294,377.0,82.0,77.0,73.0,78.0,76.0,75.0
8.316,378.0,82.0,77.0,73.0,78.0,76.0,75.0
8.316,378.0,82.0,77.0,73.0,78.0,76.0,75.0
8.316,378.0,82.0,77.0,73.0,78.0,76.0,75.0
8.294,377.0,82.0,77.0,73.0,78.0,76.0,75.0
8.694,378.0,82.0,77.0,73.0,78.0,76.0,75.0
8.648,376.0,82.0,77.0,73.0,78.0,76.0,75.0
8.671,377.0,82.0,77.0,73.0,78.0,76.0,75.0
9.024,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.024,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.048,377.0,82.0,77.0,73.0,78.0,76.0,75.0
9.024,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.4,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.4,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.4,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.4,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.776,376.0,82.0,77.0,73.0,78.0,76.0,75.0
9.75,375.0,82.0,77.0,73.0,78.0,76.0,75.0
10.098,374.0,82.0,77.0,73.0,78.0,76.0,75.0
9.75,375.0,82.0,77.0,73.0,78.0,76.0,75.0
9.75,375.0,82.0,77.0,73.0,78.0,76.0,75.0
10.125,375.0,82.0,77.0,73.0,78.0,76.0,75.0
10.098,374.0,82.0,77.0,73.0,78.0,76.0,75.0
10.444,373.0,82.0,77.0,73.0,78.0,76.0,75.0
10.472,374.0,82.0,77.0,73.0,78.0,76.0,75.0
10.444,373.0,82.0,78.0,73.0,78.0,76.0,75.0
10.472,374.0,82.0,78.0,73.0,78.0,76.0,75.0
10.472,374.0,82.0,78.0,73.0,78.0,76.0,75.0
10.846,374.0,82.0,78.0,73.0,78.0,76.0,75.0
10.817,373.0,82.0,78.0,73.0,78.0,76.0,75.0
7.201,379.0,82.0,78.0,73.0,78.0,76.0,75.0
-0.392,392.0,82.0,78.0,73.0,78.0,76.0,75.0
0.0,391.0,82.0,78.0,73.0,78.0,76.0,75.0
0.0,392.0,82.0,78.0,73.0,78.0,76.0,75.0
0.782,391.0,82.0,78.0,73.0,78.0,76.0,75.0
1.17,390.0,82.0,78.0,73.0,78.0,76.0,75.0
1.945,389.0,82.0,78.0,73.0,78.0,76.0,75.0
1.56,390.0,82.0,78.0,73.0,78.0,76.0,75.0
1.17,390.0,82.0,78.0,73.0,77.0,76.0,75.0
2.334,389.0,82.0,78.0,73.0,77.0,76.0,75.0
2.709,387.0,82.0,78.0,73.0,77.0,76.0,75.0
2.328,388.0,82.0,78.0,73.0,77.0,76.0,75.0
3.86,386.0,82.0,78.0,73.0,77.0,76.0,75.0
9.425,377.0,82.0,78.0,73.0,77.0,76.0,75.0
7.22,380.0,82.0,78.0,73.0,77.0,76.0,75.0
6.46,380.0,82.0,78.0,73.0,77.0,76.0,75.0
6.096,381.0,82.0,78.0,73.0,77.0,76.0,75.0
6.08,380.0,82.0,78.0,73.0,77.0,76.0,75.0
6.08,380.0,82.0,78.0,73.0,77.0,76.0,75.0
6.08,380.0,82.0,78.0,73.0,77.0,76.0,75.0
5.73,382.0,82.0,78.0,73.0,77.0,76.0,75.0
5.348,382.0,82.0,78.0,73.0,77.0,76.0,75.0
4.966,382.0,82.0,78.0,73.0,77.0,76.0,75.0
4.979,383.0,82.0,78.0,73.0,77.0,76.0,75.0
4.213,383.0,82.0,78.0,73.0,77.0,76.0,75.0
3.465,385.0,80.0,77.0,73.0,77.0,76.0,75.0
2.322,387.0,80.0,77.0,73.0,77.0,76.0,75.0
1.552,388.0,80.0,77.0,73.0,77.0,76.0,75.0
2.322,387.0,80.0,77.0,73.0,77.0,76.0,75.0
3.85,385.0,80.0,77.0,73.0,77.0,76.0,75.0
4.608,384.0,80.0,77.0,73.0,77.0,76.0,75.0
7.959,379.0,80.0,77.0,73.0,77.0,76.0,75.0
7.22,380.0,80.0,77.0,73.0,77.0,76.0,75.0
6.08,380.0,80.0,77.0,73.0,77.0,76.0,75.0
4.596,383.0,80.0,77.0,73.0,77.0,76.0,75.0
3.08,385.0,80.0,77.0,73.0,77.0,76.0,75.0
-0.393,393.0,80.0,77.0,73.0,77.0,76.0,75.0
-0.786,393.0,80.0,77.0,73.0,77.0,76.0,75.0
0.0,392.0,80.0,77.0,73.0,78.0,77.0,75.0
0.0,392.0,80.0,77.0,73.0,78.0,77.0,75.0
0.0,392.0,80.0,77.0,73.0,78.0,77.0,75.0
0.782,391.0,80.0,77.0,73.0,78.0,77.0,75.0
0.782,391.0,80.0,77.0,73.0,78.0,77.0,75.0
1.173,391.0,80.0,77.0,73.0,78.0,77.0,75.0
1.56,390.0,80.0,77.0,73.0,78.0,77.0,75.0
-0.393,393.0,80.0,77.0,73.0,78.0,77.0,75.0
0.0,393.0,80.0,77.0,73.0,78.0,77.0,75.0
0.0,393.0,80.0,77.0,73.0,78.0,77.0,75.0
0.0,393.0,80.0,77.0,73.0,78.0,77.0,75.0
0.0,393.0,80.0,77.0,73.0,78.0,77.0,75.0
7.258,382.0,80.0,77.0,73.0,78.0,77.0,75.0
5.745,383.0,80.0,77.0,73.0,78.0,77.0,75.0
4.992,384.0,80.0,77.0,73.0,78.0,77.0,75.0
4.979,383.0,80.0,77.0,73.0,78.0,77.0,75.0
4.979,383.0,80.0,77.0,73.0,78.0,77.0,75.0
4.979,383.0,82.0,78.0,73.0,78.0,77.0,75.0
5.362,383.0,82.0,78.0,73.0,78.0,77.0,75.0
5.348,382.0,82.0,78.0,73.0,78.0,77.0,75.0
5.348,382.0,82.0,78.0,73.0,78.0,77.0,75.0
5.715,381.0,82.0,78.0,73.0,78.0,77.0,75.0
5.715,381.0,82.0,78.0,73.0,78.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,78.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,78.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,78.0,77.0,75.0
6.08,380.0,82.0,78.0,73.0,78.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,78.0,77.0,75.0
6.46,380.0,82.0,78.0,73.0,78.0,77.0,75.0
6.822,379.0,82.0,78.0,73.0,78.0,77.0,75.0
6.46,380.0,82.0,78.0,73.0,80.0,77.0,75.0
6.84,380.0,82.0,78.0,73.0,80.0,77.0,75.0
6.84,380.0,82.0,78.0,73.0,80.0,77.0,75.0
6.84,380.0,82.0,78.0,73.0,80.0,77.0,75.0
7.201,379.0,82.0,78.0,73.0,80.0,77.0,75.0
7.201,379.0,82.0,78.0,73.0,80.0,77.0,75.0
7.182,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.56,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.56,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.56,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.938,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.938,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.938,378.0,82.0,78.0,73.0,80.0,77.0,75.0
8.294,377.0,82.0,78.0,73.0,80.0,77.0,75.0
8.294,377.0,82.0,78.0,73.0,80.0,77.0,75.0
8.272,376.0,82.0,78.0,73.0,80.0,77.0,75.0
8.294,377.0,82.0,78.0,73.0,80.0,77.0,75.0
8.294,377.0,80.0,77.0,73.0,80.0,77.0,75.0
8.648,376.0,80.0,77.0,73.0,80.0,77.0,75.0
8.671,377.0,80.0,77.0,73.0,80.0,77.0,75.0
8.648,376.0,80.0,77.0,73.0,80.0,77.0,75.0
8.648,376.0,80.0,77.0,73.0,80.0,77.0,75.0
8.671,377.0,80.0,77.0,73.0,80.0,77.0,75.0
8.648,376.0,80.0,77.0,73.0,80.0,77.0,75.0
9.024,376.0,80.0,77.0,73.0,80.0,77.0,75.0
9.024,376.0,80.0,77.0,73.0,80.0,77.0,75.0
9.024,376.0,80.0,77.0,73.0,80.0,77.0,75.0
9.375,375.0,80.0,77.0,73.0,80.0,77.0,75.0
9.724,374.0,80.0,77.0,73.0,80.0,77.0,75.0
9.724,374.0,80.0,77.0,73.0,80.0,77.0,75.0
9.375,375.0,80.0,77.0,73.0,80.0,77.0,75.0
9.375,375.0,80.0,77.0,73.0,80.0,77.0,75.0
5.348,382.0,80.0,77.0,73.0,80.0,77.0,75.0
-1.975,395.0,80.0,77.0,73.0,80.0,77.0,75.0
-0.784,392.0,80.0,77.0,73.0,80.0,77.0,75.0
0.0,392.0,80.0,77.0,73.0,80.0,77.0,75.0
0.0,391.0,80.0,77.0,73.0,80.0,77.0,75.0
0.0,391.0,80.0,77.0,73.0,80.0,77.0,75.0
12.682,373.0,80.0,77.0,73.0,80.0,77.0,75.0
9.776,376.0,80.0,77.0,73.0,80.0,77.0,75.0
6.84,380.0,80.0,77.0,73.0,80.0,77.0,75.0
-1.975,395.0,80.0,77.0,73.0,80.0,77.0,75.0
0.78,390.0,80.0,77.0,73.0,80.0,77.0,75.0
-0.392,392.0,80.0,77.0,73.0,80.0,77.0,75.0
13.392,372.0,80.0,77.0,73.0,80.0,77.0,75.0
10.5,375.0,80.0,77.0,73.0,80.0,77.0,75.0
9.024,376.0,80.0,77.0,73.0,80.0,77.0,75.0
4.224,384.0,82.0,78.0,73.0,80.0,77.0,75.0
-1.975,395.0,82.0,78.0,73.0,80.0,77.0,75.0
9.776,376.0,82.0,78.0,73.0,80.0,77.0,75.0
10.846,374.0,82.0,78.0,73.0,80.0,77.0,75.0
9.024,376.0,82.0,78.0,73.0,80.0,77.0,75.0
8.294,377.0,82.0,78.0,73.0,80.0,77.0,75.0
8.648,376.0,82.0,78.0,73.0,80.0,77.0,75.0
8.671,377.0,82.0,78.0,73.0,80.0,77.0,75.0
9.0,375.0,82.0,78.0,73.0,80.0,77.0,75.0
9.0,375.0,82.0,78.0,73.0,80.0,77.0,75.0
9.0,375.0,82.0,78.0,73.0,80.0,77.0,75.0
9.375,375.0,82.0,78.0,73.0,80.0,77.0,75.0
9.35,374.0,82.0,78.0,73.0,80.0,77.0,75.0
-1.58,395.0,82.0,78.0,73.0,78.0,77.0,75.0
-1.576,394.0,82.0,78.0,73.0,78.0,77.0,75.0
-0.392,392.0,82.0,78.0,73.0,78.0,77.0,75.0
0.0,391.0,82.0,78.0,73.0,78.0,77.0,75.0
0.0,391.0,82.0,78.0,73.0,78.0,77.0,75.0
2.328,388.0,82.0,78.0,73.0,78.0,77.0,75.0
-0.392,392.0,82.0,78.0,73.0,78.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,78.0,77.0,75.0
6.144,384.0,82.0,78.0,73.0,78.0,77.0,75.0
3.096,387.0,82.0,78.0,73.0,78.0,77.0,75.0
1.94,388.0,82.0,78.0,73.0,78.0,77.0,75.0
1.556,389.0,82.0,78.0,73.0,78.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,78.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,78.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,78.0,77.0,75.0
0.782,391.0,82.0,78.0,73.0,78.0,77.0,75.0
3.096,387.0,82.0,78.0,73.0,78.0,77.0,75.0
8.694,378.0,82.0,78.0,73.0,78.0,77.0,75.0
7.938,378.0,82.0,78.0,73.0,78.0,77.0,75.0
4.992,384.0,82.0,78.0,73.0,78.0,77.0,75.0
-0.788,394.0,82.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,80.0,77.0,75.0
1.56,390.0,82.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,80.0,77.0,75.0
-0.393,393.0,82.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,82.0,78.0,73.0,80.0,77.0,75.0
3.86,386.0,82.0,78.0,73.0,80.0,77.0,75.0
0.392,392.0,82.0,78.0,73.0,78.0,77.0,77.0
-0.393,393.0,82.0,78.0,73.0,78.0,77.0,77.0
0.0,393.0,82.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,82.0,78.0,73.0,78.0,77.0,77.0
0.0,393.0,82.0,78.0,73.0,78.0,77.0,77.0
0.0,393.0,82.0,78.0,73.0,78.0,77.0,77.0
1.173,391.0,82.0,78.0,73.0,78.0,77.0,77.0
3.87,387.0,82.0,78.0,73.0,78.0,77.0,77.0
6.494,382.0,82.0,78.0,73.0,78.0,77.0,77.0
6.494,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.348,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
6.112,382.0,82.0,78.0,73.0,78.0,77.0,77.0
6.096,381.0,82.0,78.0,73.0,78.0,77.0,77.0
6.096,381.0,82.0,78.0,73.0,78.0,77.0,77.0
6.096,381.0,82.0,78.0,75.0,78.0,77.0,77.0
6.46,380.0,82.0,78.0,75.0,78.0,77.0,77.0
6.46,380.0,82.0,78.0,75.0,78.0,77.0,77.0
6.822,379.0,82.0,78.0,75.0,80.0,77.0,75.0
6.84,380.0,82.0,78.0,75.0,80.0,77.0,75.0
7.201,379.0,82.0,78.0,75.0,80.0,77.0,75.0
7.201,379.0,82.0,78.0,75.0,80.0,77.0,75.0
7.201,379.0,82.0,78.0,75.0,80.0,77.0,75.0
7.56,378.0,82.0,78.0,75.0,80.0,77.0,75.0
-1.185,395.0,82.0,78.0,75.0,80.0,77.0,75.0
-1.182,394.0,82.0,78.0,75.0,80.0,77.0,75.0
-0.392,392.0,82.0,78.0,75.0,80.0,77.0,75.0
1.56,390.0,82.0,78.0,75.0,80.0,77.0,75.0
1.17,390.0,82.0,78.0,75.0,78.0,77.0,77.0
5.376,384.0,82.0,78.0,75.0,78.0,77.0,77.0
4.992,384.0,82.0,78.0,75.0,78.0,77.0,77.0
4.608,384.0,82.0,78.0,75.0,78.0,77.0,77.0
1.94,388.0,82.0,78.0,75.0,78.0,77.0,77.0
1.556,389.0,82.0,78.0,75.0,78.0,77.0,77.0
0.391,391.0,82.0,78.0,75.0,78.0,77.0,77.0
0.782,391.0,82.0,78.0,75.0,78.0,77.0,77.0
0.782,391.0,82.0,78.0,75.0,78.0,77.0,77.0
0.782,391.0,82.0,78.0,75.0,78.0,77.0,77.0
3.096,387.0,82.0,78.0,75.0,78.0,77.0,77.0
4.62,385.0,82.0,78.0,75.0,78.0,77.0,77.0
7.6,380.0,82.0,78.0,75.0,78.0,77.0,77.0
6.112,382.0,82.0,78.0,75.0,78.0,77.0,77.0
5.715,381.0,82.0,78.0,75.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,75.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,75.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.715,381.0,82.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.08,380.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.46,380.0,82.0,78.0,73.0,80.0,77.0,75.0
6.822,379.0,82.0,78.0,73.0,80.0,77.0,75.0
6.822,379.0,82.0,78.0,73.0,78.0,77.0,77.0
6.84,380.0,82.0,78.0,73.0,78.0,77.0,77.0
6.84,380.0,82.0,78.0,73.0,78.0,77.0,77.0
6.822,379.0,82.0,78.0,73.0,78.0,77.0,77.0
7.182,378.0,82.0,78.0,73.0,78.0,77.0,77.0
7.182,378.0,82.0,78.0,73.0,78.0,77.0,77.0
7.201,379.0,82.0,78.0,73.0,78.0,77.0,77.0
7.182,378.0,82.0,78.0,73.0,78.0,77.0,77.0
7.201,379.0,82.0,78.0,73.0,78.0,77.0,77.0
7.917,377.0,82.0,78.0,73.0,78.0,77.0,77.0
7.56,378.0,82.0,78.0,73.0,78.0,77.0,77.0
7.917,377.0,82.0,78.0,73.0,78.0,77.0,77.0
7.917,377.0,82.0,78.0,73.0,78.0,77.0,77.0
7.917,377.0,82.0,78.0,73.0,78.0,77.0,77.0
7.938,378.0,82.0,78.0,73.0,78.0,77.0,77.0
7.938,378.0,82.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,82.0,78.0,73.0,78.0,77.0,77.0
-1.576,394.0,80.0,78.0,73.0,78.0,77.0,77.0
-0.392,392.0,80.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,80.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,80.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,80.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,80.0,78.0,73.0,80.0,77.0,75.0
0.0,392.0,80.0,78.0,73.0,80.0,77.0,75.0
0.391,391.0,80.0,78.0,73.0,80.0,77.0,75.0
1.556,389.0,80.0,78.0,73.0,80.0,77.0,75.0
3.096,387.0,80.0,78.0,73.0,80.0,77.0,75.0
4.608,384.0,80.0,78.0,73.0,80.0,77.0,75.0
3.465,385.0,80.0,78.0,73.0,80.0,77.0,75.0
1.167,389.0,80.0,78.0,73.0,80.0,77.0,75.0
0.391,391.0,80.0,78.0,73.0,78.0,77.0,77.0
-0.786,393.0,80.0,78.0,73.0,78.0,77.0,77.0
-0.393,393.0,80.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,80.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,80.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,80.0,78.0,73.0,78.0,77.0,77.0
0.0,392.0,80.0,78.0,73.0,78.0,77.0,77.0
8.717,379.0,80.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,80.0,78.0,73.0,78.0,77.0,77.0
4.979,383.0,80.0,78.0,73.0,78.0,77.0,77.0
4.979,383.0,80.0,78.0,73.0,78.0,77.0,77.0
4.979,383.0,80.0,78.0,73.0,78.0,77.0,77.0
4.979,383.0,80.0,78.0,73.0,78.0,77.0,77.0
5.348,382.0,80.0,78.0,73.0,78.0,77.0,77.0
5.348,382.0,80.0,78.0,73.0,78.0,77.0,77.0
5.348,382.0,80.0,78.0,73.0,78.0,77.0,77.0
5.348,382.0,80.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
5.73,382.0,82.0,78.0,73.0,78.0,77.0,77.0
6.08,380.0,82.0,78.0,73.0,78.0,77.0,77.0
5.715,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
6.08,380.0,82.0,78.0,73.0,80.0,77.0,75.0
0.78,390.0,82.0,78.0,73.0,80.0,77.0,75.0
-1.182,394.0,82.0,78.0,73.0,80.0,77.0,75.0
1.17,390.0,82.0,78.0,73.0,80.0,77.0,75.0
9.072,378.0,82.0,78.0,73.0,80.0,77.0,75.0
7.58,379.0,82.0,78.0,73.0,80.0,77.0,75.0
6.46,380.0,82.0,78.0,73.0,80.0,77.0,75.0
6.096,381.0,82.0,78.0,73.0,80.0,77.0,75.0
5.715,381.0,82.0,78.0,73.0,80.0,78.0,77.0
6.096,381.0,82.0,78.0,73.0,80.0,78.0,77.0
6.096,381.0,82.0,78.0,73.0,80.0,78.0,77.0
6.08,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.08,380.0,82.0,78.0,73.0,80.0,78.0,77.0
4.213,383.0,82.0,78.0,73.0,80.0,78.0,77.0
-1.182,394.0,82.0,78.0,73.0,80.0,78.0,77.0
-0.392,392.0,82.0,78.0,73.0,80.0,78.0,77.0
0.0,392.0,82.0,78.0,73.0,80.0,78.0,77.0
0.0,392.0,82.0,78.0,73.0,80.0,78.0,77.0
9.802,377.0,82.0,78.0,73.0,80.0,78.0,77.0
7.58,379.0,82.0,78.0,73.0,80.0,78.0,77.0
6.46,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.096,381.0,82.0,78.0,73.0,80.0,78.0,77.0
6.08,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.08,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.08,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.46,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.46,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.46,380.0,82.0,78.0,73.0,80.0,78.0,77.0
6.46,380.0,82.0,78.0,73.0,80.0,77.0,77.0
6.822,379.0,82.0,78.0,73.0,80.0,77.0,77.0
6.822,379.0,82.0,78.0,73.0,80.0,77.0,77.0
7.201,379.0,82.0,78.0,73.0,80.0,77.0,77.0
7.182,378.0,82.0,78.0,73.0,80.0,77.0,77.0
7.54,377.0,82.0,78.0,73.0,80.0,77.0,77.0
7.56,378.0,82.0,78.0,73.0,80.0,77.0,77.0
7.56,378.0,82.0,78.0,73.0,80.0,77.0,77.0
7.54,377.0,82.0,78.0,73.0,80.0,77.0,77.0
7.56,378.0,82.0,78.0,73.0,80.0,77.0,77.0
7.917,377.0,82.0,78.0,73.0,78.0,77.0,77.0
7.938,378.0,82.0,78.0,73.0,78.0,77.0,77.0
8.272,376.0,82.0,78.0,73.0,78.0,77.0,77.0
7.917,377.0,82.0,78.0,73.0,78.0,77.0,77.0
8.272,376.0,82.0,78.0,73.0,78.0,77.0,77.0
8.272,376.0,82.0,78.0,73.0,78.0,77.0,77.0
8.272,376.0,82.0,78.0,73.0,78.0,77.0,77.0
8.272,376.0,82.0,78.0,73.0,78.0,77.0,77.0
8.625,375.0,82.0,78.0,73.0,78.0,77.0,77.0
8.648,376.0,82.0,78.0,73.0,78.0,77.0,77.0
9.0,375.0,82.0,78.0,73.0,78.0,77.0,77.0
9.0,375.0,82.0,78.0,73.0,78.0,77.0,77.0
9.0,375.0,82.0,78.0,73.0,78.0,77.0,77.0
9.0,375.0,82.0,78.0,73.0,78.0,77.0,77.0
9.024,376.0,82.0,78.0,73.0,78.0,77.0,77.0
9.0,375.0,82.0,78.0,73.0,78.0,77.0,77.0
9.35,374.0,82.0,78.0,73.0,78.0,77.0,77.0
9.35,374.0,82.0,78.0,75.0,78.0,77.0,77.0
9.724,374.0,82.0,78.0,75.0,78.0,77.0,77.0
9.698,373.0,82.0,78.0,75.0,78.0,77.0,77.0
9.724,374.0,82.0,78.0,75.0,78.0,77.0,77.0
9.724,374.0,82.0,78.0,75.0,78.0,77.0,77.0
10.071,373.0,82.0,78.0,75.0,78.0,77.0,77.0
10.071,373.0,82.0,78.0,75.0,78.0,77.0,77.0
10.444,373.0,82.0,78.0,75.0,78.0,77.0,77.0
10.444,373.0,82.0,78.0,75.0,78.0,77.0,77.0
10.444,373.0,82.0,78.0,75.0,78.0,77.0,77.0
10.416,372.0,82.0,78.0,75.0,78.0,77.0,77.0
10.416,372.0,82.0,78.0,75.0,78.0,77.0,77.0
10.788,372.0,82.0,78.0,75.0,78.0,77.0,77.0
10.788,372.0,82.0,78.0,75.0,80.0,77.0,77.0
10.788,372.0,82.0,78.0,75.0,80.0,77.0,77.0
10.788,372.0,82.0,78.0,75.0,80.0,77.0,77.0
11.13,371.0,82.0,78.0,75.0,80.0,77.0,77.0
-1.179,393.0,82.0,78.0,75.0,80.0,77.0,77.0
-1.572,393.0,82.0,78.0,75.0,80.0,77.0,77.0
0.778,389.0,82.0,78.0,75.0,80.0,77.0,77.0
1.167,389.0,82.0,78.0,75.0,80.0,77.0,77.0
1.552,388.0,82.0,78.0,75.0,80.0,77.0,77.0
1.552,388.0,82.0,78.0,75.0,80.0,77.0,77.0
0.778,389.0,82.0,78.0,75.0,80.0,77.0,77.0
0.39,390.0,82.0,78.0,75.0,80.0,77.0,77.0
-0.391,391.0,82.0,78.0,75.0,80.0,77.0,77.0
0.0,391.0,82.0,78.0,75.0,80.0,77.0,77.0
0.0,391.0,82.0,78.0,75.0,80.0,77.0,77.0
0.78,390.0,82.0,78.0,75.0,80.0,77.0,77.0
0.78,390.0,82.0,78.0,75.0,80.0,77.0,77.0
1.167,389.0,82.0,78.0,75.0,80.0,77.0,77.0
1.167,389.0,82.0,78.0,75.0,80.0,77.0,77.0
1.552,388.0,82.0,78.0,75.0,80.0,77.0,77.0
1.552,388.0,82.0,78.0,75.0,80.0,77.0,77.0
4.235,385.0,82.0,78.0,75.0,77.0,77.0,77.0
4.213,383.0,82.0,78.0,75.0,77.0,77.0,77.0
3.85,385.0,82.0,78.0,75.0,77.0,77.0,77.0
3.08,385.0,82.0,78.0,75.0,77.0,77.0,77.0
3.08,385.0,82.0,78.0,75.0,77.0,77.0,77.0
3.465,385.0,82.0,78.0,75.0,77.0,77.0,77.0
3.456,384.0,82.0,78.0,75.0,77.0,77.0,77.0
5.348,382.0,82.0,78.0,75.0,77.0,77.0,77.0
4.966,382.0,82.0,78.0,75.0,77.0,77.0,77.0
4.584,382.0,82.0,78.0,75.0,77.0,77.0,77.0
4.596,383.0,82.0,78.0,75.0,77.0,77.0,77.0
4.966,382.0,82.0,78.0,75.0,77.0,77.0,77.0
4.584,382.0,82.0,78.0,75.0,77.0,77.0,77.0
4.596,383.0,82.0,78.0,75.0,77.0,77.0,77.0
4.966,382.0,82.0,78.0,75.0,77.0,77.0,77.0
4.213,383.0,82.0,78.0,75.0,77.0,77.0,77.0
4.584,382.0,82.0,78.0,75.0,77.0,77.0,77.0
3.84,384.0,82.0,78.0,75.0,77.0,77.0,77.0
1.93,386.0,82.0,78.0,75.0,77.0,77.0,77.0
1.164,388.0,82.0,78.0,75.0,77.0,77.0,77.0
1.164,388.0,82.0,78.0,75.0,77.0,77.0,77.0
1.552,388.0,82.0,78.0,75.0,77.0,77.0,77.0
2.322,387.0,82.0,78.0,75.0,77.0,77.0,77.0
-0.392,392.0,82.0,78.0,75.0,77.0,77.0,77.0
-0.392,392.0,82.0,78.0,75.0,77.0,77.0,77.0
0.0,391.0,82.0,78.0,75.0,77.0,77.0,77.0
0.0,391.0,82.0,78.0,75.0,77.0,77.0,77.0
0.0,391.0,82.0,79.0,73.0,77.0,77.0,77.0
0.391,391.0,82.0,79.0,73.0,77.0,77.0,77.0
0.0,391.0,82.0,79.0,73.0,77.0,77.0,77.0
7.98,380.0,82.0,79.0,73.0,77.0,77.0,77.0
7.56,378.0,82.0,79.0,73.0,77.0,77.0,77.0
5.7,380.0,82.0,79.0,73.0,77.0,77.0,77.0
5.73,382.0,82.0,79.0,73.0,77.0,77.0,77.0
5.7,380.0,82.0,79.0,73.0,77.0,77.0,77.0
