kW,V
3.627,403.0
3.232,404.0
2.43,405.0
2.03,406.0
2.436,406.0
2.835,405.0
2.842,406.0
3.24,405.0
2.835,405.0
2.842,406.0
2.436,406.0
2.43,405.0
2.842,406.0
3.24,405.0
4.04,404.0
3.636,404.0
4.422,402.0
4.03,403.0
4.422,402.0
4.04,404.0
4.03,403.0
3.636,404.0
4.03,403.0
4.04,404.0
4.422,402.0
5.213,401.0
5.213,401.0
4.824,402.0
4.03,403.0
4.03,403.0
4.433,403.0
4.824,402.0
4.812,401.0
4.824,402.0
5.213,401.0
6.0,400.0
7.543,397.0
7.164,398.0
7.146,397.0
6.766,398.0
6.766,398.0
7.164,398.0
7.164,398.0
5.6,400.0
5.97,398.0
6.0,400.0
5.586,399.0
5.6,400.0
5.213,401.0
5.213,401.0
5.213,401.0
5.213,401.0
4.824,402.0
5.2,400.0
5.213,401.0
4.422,402.0
4.03,403.0
4.03,403.0
4.422,402.0
4.422,402.0
4.824,402.0
4.422,402.0
4.422,402.0
4.422,402.0
4.824,402.0
4.824,402.0
4.824,402.0
4.824,402.0
4.824,402.0
4.812,401.0
4.812,401.0
5.226,402.0
5.213,401.0
4.812,401.0
4.824,402.0
5.6,400.0
5.614,401.0
6.0,400.0
6.0,400.0
6.0,400.0
6.0,400.0
6.0,400.0
6.0,400.0
4.812,401.0
4.422,402.0
4.422,402.0
3.232,404.0
-0.824,412.0
-0.824,412.0
-0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,411.0
0.818,409.0
0.82,410.0
2.442,407.0
0.82,410.0
0.41,410.0
0.41,410.0
0.0,411.0
0.41,410.0
0.41,410.0
0.41,410.0
0.41,410.0
0.41,410.0
0.41,410.0
0.0,411.0
0.0,411.0
0.0,411.0
0.0,411.0
0.82,410.0
1.23,410.0
0.82,410.0
0.82,410.0
0.82,410.0
0.82,410.0
0.82,410.0
0.82,410.0
0.82,410.0
0.82,410.0
1.636,409.0
1.227,409.0
1.227,409.0
1.632,408.0
1.632,408.0
1.632,408.0
1.224,408.0
1.227,409.0
1.227,409.0
1.23,410.0
0.82,410.0
1.227,409.0
1.636,409.0
1.632,408.0
2.04,408.0
2.035,407.0
2.035,407.0
2.035,407.0
2.436,406.0
3.24,405.0
3.24,405.0
2.842,406.0
2.842,406.0
2.842,406.0
2.436,406.0
2.436,406.0
2.842,406.0
2.842,406.0
2.842,406.0
0.818,409.0
1.632,408.0
2.04,408.0
2.035,407.0
2.035,407.0
2.04,408.0
1.632,408.0
1.227,409.0
1.227,409.0
1.227,409.0
1.227,409.0
2.04,408.0
2.442,407.0
2.442,407.0
2.442,407.0
2.842,406.0
3.24,405.0
3.645,405.0
3.645,405.0
5.614,401.0
5.226,402.0
4.824,402.0
4.03,403.0
4.03,403.0
4.03,403.0
5.213,401.0
5.614,401.0
5.614,401.0
5.6,400.0
4.422,402.0
4.433,403.0
4.422,402.0
4.433,403.0
4.433,403.0
3.232,404.0
4.04,404.0
4.03,403.0
4.04,404.0
4.04,404.0
3.636,404.0
2.835,405.0
2.436,406.0
1.632,408.0
0.818,409.0
1.227,409.0
1.227,409.0
1.227,409.0
1.636,409.0
1.227,409.0
0.82,410.0
0.0,411.0
0.411,411.0
1.23,410.0
2.04,408.0
2.04,408.0
2.442,407.0
3.248,406.0
3.24,405.0
4.04,404.0
4.433,403.0
4.433,403.0
4.836,403.0
4.433,403.0
4.422,402.0
4.422,402.0
4.422,402.0
5.226,402.0
5.213,401.0
4.03,403.0
2.436,406.0
2.436,406.0
2.436,406.0
3.232,404.0
3.636,404.0
4.03,403.0
4.04,404.0
4.03,403.0
4.03,403.0
4.04,404.0
4.824,402.0
4.824,402.0
4.824,402.0
4.812,401.0
5.213,401.0
4.824,402.0
4.422,402.0
4.422,402.0
4.433,403.0
4.433,403.0
5.614,401.0
6.766,398.0
7.562,398.0
7.164,398.0
7.524,396.0
7.164,398.0
7.543,397.0
7.524,396.0
7.92,396.0
7.92,396.0
7.92,396.0
7.92,396.0
8.295,395.0
8.316,396.0
7.92,396.0
7.146,397.0
7.524,396.0
8.69,395.0
8.69,395.0
9.039,393.0
9.039,393.0
9.062,394.0
9.432,393.0
9.062,394.0
9.408,392.0
9.432,393.0
9.432,393.0
9.8,392.0
9.8,392.0
9.8,392.0
10.166,391.0
10.192,392.0
10.192,392.0
10.166,391.0
10.557,391.0
10.557,391.0
10.53,390.0
10.92,390.0
10.92,390.0
10.92,390.0
10.92,390.0
10.92,390.0
10.892,389.0
11.281,389.0
11.281,389.0
11.281,389.0
11.67,389.0
11.64,388.0
11.64,388.0
11.67,389.0
11.997,387.0
7.128,396.0
-2.484,414.0
-2.06,412.0
-0.41,410.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
-0.0,410.0
-0.0,410.0
0.408,408.0
0.409,409.0
0.0,410.0
0.0,409.0
0.816,408.0
0.409,409.0
0.41,410.0
0.0,410.0
0.409,409.0
0.0,410.0
0.0,410.0
0.409,409.0
2.442,407.0
2.835,405.0
2.842,406.0
2.835,405.0
2.835,405.0
3.232,404.0
4.02,402.0
4.03,403.0
2.43,405.0
2.025,405.0
2.43,405.0
2.03,406.0
1.221,407.0
1.224,408.0
1.628,407.0
2.436,406.0
3.627,403.0
4.03,403.0
5.6,400.0
5.6,400.0
6.384,399.0
6.749,397.0
6.749,397.0
5.985,399.0
5.187,399.0
4.8,400.0
5.187,399.0
4.02,402.0
4.411,401.0
4.8,400.0
5.2,400.0
5.2,400.0
5.586,399.0
5.187,399.0
4.812,401.0
4.411,401.0
4.812,401.0
5.2,400.0
5.2,400.0
6.749,397.0
6.384,399.0
6.368,398.0
6.368,398.0
6.368,398.0
6.368,398.0
6.368,398.0
5.97,398.0
5.586,399.0
4.812,401.0
5.2,400.0
5.586,399.0
6.368,398.0
6.368,398.0
4.812,401.0
3.627,403.0
3.627,403.0
4.02,402.0
4.411,401.0
4.8,400.0
4.422,402.0
4.422,402.0
4.812,401.0
4.8,400.0
5.2,400.0
5.2,400.0
5.6,400.0
6.384,399.0
6.749,397.0
6.766,398.0
6.766,398.0
7.128,396.0
7.146,397.0
7.128,396.0
7.128,396.0
7.146,397.0
7.128,396.0
7.146,397.0
7.146,397.0
6.749,397.0
7.128,396.0
9.432,393.0
9.039,393.0
8.668,394.0
8.646,393.0
8.274,394.0
7.505,395.0
6.352,397.0
1.218,406.0
-1.648,412.0
-0.82,410.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.409,409.0
0.816,408.0
0.818,409.0
0.409,409.0
0.409,409.0
0.409,409.0
0.409,409.0
0.409,409.0
0.816,408.0
0.409,409.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.409,409.0
0.818,409.0
1.224,408.0
0.818,409.0
0.816,408.0
0.816,408.0
0.816,408.0
0.818,409.0
0.409,409.0
0.41,410.0
0.409,409.0
0.41,410.0
0.41,410.0
0.41,410.0
0.41,410.0
0.818,409.0
1.224,408.0
2.035,407.0
1.628,407.0
1.224,408.0
1.224,408.0
0.818,409.0
0.818,409.0
0.816,408.0
1.224,408.0
1.632,408.0
1.628,407.0
1.628,407.0
1.628,407.0
1.628,407.0
1.628,407.0
1.628,407.0
2.03,406.0
2.035,407.0
2.436,406.0
2.436,406.0
2.835,405.0
2.835,405.0
2.835,405.0
2.835,405.0
2.828,404.0
2.835,405.0
2.436,406.0
2.025,405.0
2.436,406.0
2.03,406.0
1.221,407.0
1.628,407.0
1.628,407.0
2.436,406.0
5.226,402.0
4.422,402.0
5.226,402.0
5.6,400.0
4.812,401.0
3.232,404.0
2.828,404.0
3.232,404.0
4.812,401.0
5.2,400.0
5.985,399.0
5.6,400.0
6.368,398.0
6.384,399.0
5.97,398.0
5.985,399.0
6.368,398.0
6.368,398.0
6.368,398.0
6.368,398.0
6.352,397.0
5.985,399.0
5.572,398.0
4.411,401.0
4.411,401.0
4.812,401.0
4.02,402.0
4.02,402.0
4.02,402.0
3.224,403.0
2.828,404.0
2.43,405.0
2.43,405.0
2.03,406.0
1.624,406.0
2.03,406.0
2.03,406.0
1.628,407.0
-0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
1.632,408.0
2.436,406.0
2.436,406.0
4.433,403.0
4.03,403.0
4.03,403.0
4.422,402.0
4.02,402.0
4.422,402.0
4.812,401.0
5.2,400.0
5.2,400.0
5.2,400.0
5.2,400.0
5.2,400.0
3.618,402.0
3.627,403.0
4.02,402.0
4.812,401.0
4.8,400.0
4.812,401.0
5.2,400.0
5.2,400.0
5.2,400.0
5.2,400.0
4.812,401.0
5.2,400.0
5.97,398.0
6.368,398.0
6.368,398.0
5.985,399.0
6.368,398.0
7.128,396.0
7.146,397.0
6.749,397.0
5.97,398.0
5.2,400.0
5.572,398.0
5.985,399.0
7.146,397.0
6.749,397.0
7.128,396.0
7.524,396.0
7.9,395.0
8.274,394.0
7.88,394.0
7.9,395.0
8.253,393.0
8.274,394.0
8.274,394.0
8.646,393.0
7.505,395.0
7.505,395.0
7.9,395.0
8.253,393.0
8.274,394.0
8.646,393.0
8.646,393.0
9.408,392.0
9.775,391.0
9.384,391.0
9.408,392.0
9.775,391.0
9.408,392.0
9.775,391.0
9.775,391.0
10.166,391.0
10.14,390.0
10.14,390.0
9.75,390.0
9.408,392.0
9.384,391.0
9.8,392.0
10.92,390.0
10.14,390.0
9.384,391.0
9.016,392.0
8.646,393.0
9.016,392.0
9.016,392.0
9.016,392.0
8.646,393.0
8.624,392.0
8.274,394.0
8.274,394.0
8.646,393.0
8.274,394.0
8.274,394.0
7.9,395.0
0.0,408.0
0.0,408.0
0.814,407.0
0.408,408.0
-0.0,409.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
2.025,405.0
1.624,406.0
1.218,406.0
1.218,406.0
1.218,406.0
0.814,407.0
0.814,407.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.816,408.0
1.221,407.0
1.221,407.0
0.816,408.0
0.816,408.0
0.816,408.0
1.221,407.0
0.816,408.0
0.814,407.0
0.814,407.0
0.816,408.0
0.408,408.0
0.409,409.0
0.0,409.0
0.0,409.0
0.816,408.0
1.221,407.0
1.224,408.0
1.221,407.0
1.221,407.0
1.221,407.0
1.224,408.0
1.221,407.0
1.224,408.0
1.221,407.0
1.221,407.0
1.221,407.0
1.224,408.0
0.816,408.0
0.816,408.0
1.224,408.0
3.232,404.0
4.02,402.0
3.627,403.0
3.224,403.0
3.627,403.0
4.422,402.0
4.411,401.0
4.411,401.0
4.02,402.0
4.02,402.0
3.618,402.0
2.424,404.0
2.828,404.0
4.02,402.0
5.213,401.0
5.586,399.0
5.2,400.0
5.586,399.0
5.586,399.0
5.586,399.0
5.586,399.0
5.187,399.0
4.8,400.0
4.01,401.0
4.01,401.0
4.02,402.0
3.618,402.0
3.627,403.0
3.627,403.0
4.411,401.0
4.411,401.0
4.02,402.0
4.812,401.0
4.01,401.0
3.224,403.0
3.224,403.0
2.828,404.0
3.224,403.0
3.232,404.0
3.224,403.0
3.627,403.0
3.627,403.0
3.627,403.0
3.618,402.0
4.02,402.0
5.213,401.0
5.6,400.0
6.368,398.0
6.749,397.0
7.92,396.0
8.274,394.0
8.274,394.0
8.274,394.0
8.295,395.0
7.88,394.0
8.295,395.0
8.274,394.0
8.253,393.0
7.505,395.0
7.128,396.0
7.128,396.0
6.749,397.0
6.732,396.0
6.336,396.0
5.187,399.0
3.609,401.0
3.216,402.0
1.218,406.0
-0.82,410.0
-0.41,410.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.0,409.0
0.816,408.0
1.221,407.0
0.816,408.0
0.408,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.408,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.816,408.0
0.818,409.0
0.816,408.0
1.224,408.0
1.221,407.0
1.224,408.0
1.221,407.0
1.221,407.0
1.221,407.0
1.221,407.0
1.221,407.0
1.221,407.0
1.221,407.0
1.224,408.0
1.628,407.0
1.628,407.0
0.816,408.0
0.818,409.0
0.816,408.0
1.224,408.0
1.224,408.0
1.224,408.0
0.816,408.0
0.818,409.0
0.816,408.0
1.224,408.0
1.628,407.0
1.628,407.0
1.624,406.0
2.03,406.0
3.232,404.0
3.232,404.0
3.232,404.0
4.422,402.0
4.422,402.0
4.812,401.0
4.422,402.0
4.812,401.0
4.812,401.0
5.2,400.0
5.2,400.0
5.97,398.0
3.618,402.0
4.411,401.0
4.411,401.0
4.411,401.0
4.02,402.0
4.411,401.0
4.8,400.0
4.411,401.0
3.224,403.0
3.224,403.0
2.821,403.0
2.43,405.0
2.828,404.0
3.224,403.0
3.224,403.0
5.586,399.0
4.01,401.0
5.586,399.0
4.812,401.0
5.985,399.0
5.97,398.0
5.97,398.0
6.766,398.0
6.749,397.0
6.352,397.0
6.749,397.0
6.732,396.0
6.749,397.0
6.749,397.0
7.128,396.0
6.732,396.0
5.187,399.0
5.174,398.0
4.8,400.0
5.187,399.0
4.8,400.0
4.01,401.0
3.609,401.0
3.216,402.0
2.424,404.0
0.0,409.0
-0.41,410.0
-0.0,409.0
0.0,408.0
0.409,409.0
0.816,408.0
0.816,408.0
1.628,407.0
2.025,405.0
3.618,402.0
5.6,400.0
5.97,398.0
5.985,399.0
5.572,398.0
5.187,399.0
5.174,398.0
5.187,399.0
5.187,399.0
5.174,398.0
5.572,398.0
5.572,398.0
5.572,398.0
5.572,398.0
5.955,397.0
5.97,398.0
5.955,397.0
6.352,397.0
6.352,397.0
6.352,397.0
6.715,395.0
6.732,396.0
6.732,396.0
7.505,395.0
7.11,395.0
7.128,396.0
7.11,395.0
7.128,396.0
7.128,396.0
7.11,395.0
6.352,397.0
6.336,396.0
7.86,393.0
7.88,394.0
7.88,394.0
7.86,393.0
7.88,394.0
7.86,393.0
8.253,393.0
7.88,394.0
7.86,393.0
8.274,394.0
8.232,392.0
8.253,393.0
8.253,393.0
8.624,392.0
8.646,393.0
8.624,392.0
9.016,392.0
8.993,391.0
8.993,391.0
9.384,391.0
9.36,390.0
9.384,391.0
9.384,391.0
9.75,390.0
9.725,389.0
9.75,390.0
10.14,390.0
10.14,390.0
10.114,389.0
10.14,390.0
10.114,389.0
10.114,389.0
10.476,388.0
10.476,388.0
10.864,388.0
10.476,388.0
10.864,388.0
10.864,388.0
10.864,388.0
11.223,387.0
11.223,387.0
11.223,387.0
11.223,387.0
11.223,387.0
11.58,386.0
11.58,386.0
11.58,386.0
11.935,385.0
11.966,386.0
11.966,386.0
4.378,398.0
-1.227,409.0
-1.636,409.0
-0.0,407.0
0.0,406.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
1.215,405.0
3.618,402.0
3.216,402.0
5.572,398.0
5.174,398.0
4.788,399.0
3.6,400.0
4.0,400.0
4.0,400.0
3.609,401.0
5.174,398.0
5.174,398.0
5.161,397.0
5.558,397.0
4.776,398.0
4.776,398.0
4.776,398.0
4.389,399.0
5.558,397.0
3.6,400.0
2.412,402.0
2.015,403.0
2.412,402.0
3.208,401.0
3.6,400.0
5.586,399.0
5.94,396.0
7.11,395.0
7.11,395.0
7.467,393.0
7.092,394.0
6.698,394.0
7.467,393.0
7.092,394.0
7.467,393.0
7.467,393.0
7.486,394.0
7.84,392.0
7.467,393.0
7.86,393.0
8.232,392.0
7.84,392.0
8.232,392.0
8.232,392.0
8.232,392.0
8.602,391.0
8.211,391.0
8.211,391.0
8.602,391.0
8.58,390.0
8.602,391.0
8.602,391.0
9.336,389.0
8.97,390.0
9.36,390.0
8.97,390.0
9.336,389.0
9.36,390.0
8.97,390.0
8.602,391.0
7.092,394.0
7.84,392.0
8.232,392.0
7.092,394.0
7.074,393.0
10.476,388.0
11.223,387.0
10.836,387.0
11.223,387.0
10.836,387.0
10.836,387.0
10.836,387.0
10.836,387.0
10.836,387.0
10.836,387.0
10.476,388.0
10.836,387.0
10.449,387.0
8.58,390.0
5.925,395.0
1.608,402.0
-1.636,409.0
-0.407,407.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,407.0
0.0,407.0
0.0,406.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,408.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
0.0,408.0
