I,kW,V,t1
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.1,-1.9,452.7,22
-4.1,-1.9,452.7,22
-4.1,-1.9,452.7,22
-4.1,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4,-1.8,452.6,22
-4,-1.8,452.6,22
-4,-1.8,452.6,22
-4.3,-1.8,452.6,22
-4.3,-1.8,452.6,22
-4.3,-1.8,452.6,22
-4.3,-1.8,452.6,22
-4.1,-1.7,452.6,22
-4.1,-1.7,452.6,22
-4.1,-1.7,452.6,22
-4.1,-1.7,452.6,22
-4.1,-1.7,452.6,22
-4.1,-1.8,452.6,22
-4.1,-1.8,452.6,22
-4.1,-1.8,452.6,22
-4.1,-1.8,452.6,22
-4.3,-1.9,452.6,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.2,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.6,22
-4.1,-1.8,452.6,22
-4.1,-1.8,452.6,22
-4.1,-1.8,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.9,452.6,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4,-1.8,452.7,22
-4,-1.9,452.7,22
-4,-1.9,452.7,22
-4,-1.9,452.7,22
-4,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.2,-1.9,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4,-1.8,452.7,22
-4,-1.8,452.7,22
-4,-1.8,452.7,22
-4,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.2,-1.8,452.7,22
-4.3,-1.8,452.7,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4,-1.8,452.7,22
-4,-1.8,452.7,22
-4,-1.8,452.7,22
-4,-1.8,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4,-1.9,452.7,22
-4,-1.9,452.7,22
-4,-1.9,452.7,22
-4,-1.9,452.7,22
-4.3,-1.9,452.7,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.1,-1.8,452.7,22
-4.3,-1.8,452.8,22
-4.3,-1.8,452.8,22
-4.3,-1.8,452.8,22
-4.3,-1.8,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4,-1.8,452.8,22
-4,-1.8,452.8,22
-4,-1.8,452.8,22
-4,-1.8,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.3,-1.9,452.8,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.9,452.8,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.8,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.1,-1.9,452.8,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4,-1.9,452.9,22
-4,-1.9,452.9,22
-4,-1.9,452.9,22
-4,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.8,22
-4.2,-1.8,452.8,22
-4.3,-1.8,452.8,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.4,-1.8,452.9,22
-4.4,-1.8,452.9,22
-4.4,-1.8,452.9,22
-4.4,-1.8,452.9,22
-4.4,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.9,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-3.9,-1.8,452.9,22
-3.9,-1.8,452.9,22
-3.9,-1.8,452.9,22
-3.9,-1.8,452.9,22
-4.1,-1.9,452.9,22
-4.1,-1.9,452.9,22
-4.1,-1.9,452.9,22
-4.1,-1.9,452.9,22
-4.1,-1.9,452.9,22
-4.1,-1.9,452.9,22
-4,-1.8,452.9,22
-4,-1.8,452.9,22
-4,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,452.9,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.7,452.9,22
-4.1,-1.7,452.9,22
-4.1,-1.7,452.9,22
-4.1,-1.7,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.2,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.3,-1.8,452.9,22
-4.3,-1.8,453,22
-4.3,-1.8,453,22
-4.3,-1.8,453,22
-4.3,-1.8,453,22
-4,-1.9,452.9,22
-4,-1.9,452.9,22
-4,-1.9,452.9,22
-4,-1.9,452.9,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.2,-1.8,453,22
-4.2,-1.8,453,22
-4.2,-1.8,453,22
-4.2,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,452.9,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.2,-1.8,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.7,453,22
-4.1,-1.7,453,22
-4.1,-1.7,453,22
-4.1,-1.7,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.8,453,22
-4.3,-1.8,453,22
-4.3,-1.8,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.3,-1.9,453,22
-4.1,-1.7,453,22
-4.1,-1.7,453,22
-4.1,-1.7,453,22
-4.1,-1.7,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.1,-1.8,453,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.1,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.9,453,22
-4.1,-1.9,453,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.2,-1.9,453,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4,-1.8,453.1,22
-4,-1.8,453.1,22
-4,-1.8,453.1,22
-4,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4,-1.8,453.1,22
-4,-1.9,453.1,22
-4,-1.9,453.1,22
-4,-1.9,453.1,22
-4,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.3,-1.9,453.1,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4.2,-1.9,453.1,22
-4,-1.9,453.1,22
-4,-1.8,453.1,22
-4,-1.8,453.1,22
-4,-1.8,453.1,22
-4,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.2,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.8,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.1,-1.9,453.1,22
-4.3,-1.8,453.1,22
-4.3,-1.8,453.2,22
-4.3,-1.8,453.2,22
-4.3,-1.8,453.2,22
-4.3,-1.8,453.2,22
-4.3,-1.8,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-3.9,-1.9,453.2,22
-3.9,-1.9,453.2,22
-3.9,-1.9,453.2,22
-3.9,-1.9,453.2,22
-4,-1.9,453.2,22
-4,-1.9,453.2,22
-4,-1.9,453.2,22
-4,-1.9,453.2,22
-4,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.2,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4,-1.8,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.3,-1.9,453.2,22
-4.1,-1.9,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.3,-1.8,453.3,22
-4.1,-1.8,453.3,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.1,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.2,-1.8,453.2,22
-4.3,-1.8,453.2,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4.3,-1.9,453.3,22
-4,-1.9,453.3,22
-4,-1.8,453.3,22
-4,-1.8,453.3,22
-4,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.2,-1.8,453.3,22
-4.1,-1.8,453.3,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4,-1.9,453.4,22
-4,-1.8,453.3,22
-4,-1.8,453.3,22
-4,-1.8,453.3,22
-4.1,-1.8,453.3,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-3.9,-1.8,453.4,22
-3.9,-1.8,453.4,22
-3.9,-1.8,453.4,22
-3.9,-1.8,453.4,22
-3.9,-1.8,453.4,22
-3.9,-1.8,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.2,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.9,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4,-1.8,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.2,-1.9,453.5,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.2,-1.9,453.4,22
-4.3,-1.9,453.4,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.1,-1.9,453.5,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.3,-1.9,453.5,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.4,22
-4.1,-1.8,453.5,22
-4.1,-1.8,453.5,22
-4.1,-1.8,453.5,22
-4,-1.8,453.5,22
-4,-1.8,453.5,22
-4,-1.8,453.5,22
-4,-1.8,453.5,22
-4.1,-1.8,453.5,22
-4.1,-1.8,453.5,22
-4.1,-1.8,453.5,22
-4.1,-1.8,453.5,22
-4,-1.8,453.5,22
