kW,V,I,t1
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.0,418.7,0.0,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08372000000000002,418.6,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08372000000000002,418.6,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08372000000000002,418.6,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12558,418.6,0.3,32.0
0.12560999999999997,418.7,0.3,32.0
0.12558,418.6,0.3,32.0
0.12558,418.6,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08372000000000002,418.6,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.041870000000000004,418.7,0.1,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.041870000000000004,418.7,0.1,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.08374000000000001,418.7,0.2,32.0
0.12560999999999997,418.7,0.3,32.0
0.16748000000000002,418.7,0.4,32.0
0.9207000000000001,418.5,2.2,32.0
1.46195,417.7,3.5,32.0
1.58726,417.7,3.8,32.0
1.58726,417.7,3.8,32.0
2.12823,417.3,5.1,32.0
2.41918,417.1,5.8,32.0
2.87523,416.7,6.9,32.0
3.20705,416.5,7.7,32.0
2.87109,416.1,6.9,32.0
3.57846,416.1,8.6,32.0
3.4079200000000003,415.6,8.2,32.0
4.11642,415.8,9.9,32.0
4.94445,415.5,11.9,32.0
4.65248,415.4,11.2,32.0
4.19756,415.6,10.1,32.0
4.48632,415.4,10.8,32.0
3.82352,415.6,9.2,32.0
3.2871900000000007,416.1,7.9,32.0
3.4536300000000004,416.1,8.3,32.0
3.4952400000000003,416.1,8.4,32.0
2.41628,416.6,5.8,32.0
1.7113399999999996,417.4,4.1,32.0
2.00208,417.1,4.8,32.0
2.0433000000000003,417.0,4.9,32.0
2.2518000000000002,417.0,5.4,32.0
2.16892,417.1,5.2,32.0
2.12721,417.1,5.1,32.0
2.0855,417.1,5.0,32.0
1.9599000000000002,417.0,4.7,32.0
2.0855,417.1,5.0,32.0
2.2518000000000002,417.0,5.4,32.0
2.2100999999999997,417.0,5.3,32.0
2.085,417.0,5.0,32.0
2.1267,417.0,5.1,32.0
2.1267,417.0,5.1,32.0
2.1678800000000003,416.9,5.2,32.0
2.8322,416.5,6.8,32.0
3.99456,416.1,9.6,32.0
3.9482000000000004,415.6,9.5,32.0
5.10696,415.2,12.3,32.0
8.0652,413.6,19.5,32.0
8.70164,412.4,21.1,32.0
8.666699999999999,412.7,21.0,32.0
6.897099999999999,413.0,16.7,32.0
6.49352,413.6,15.7,32.0
6.984769999999999,413.3,16.9,32.0
7.0261000000000005,413.3,17.0,32.0
6.4474800000000005,413.3,15.6,32.0
6.616,413.5,16.0,32.0
6.07992,413.6,14.7,32.0
6.292799999999999,414.0,15.2,32.0
6.70194,413.7,16.2,32.0
6.616,413.5,16.0,32.0
5.790400000000001,413.6,14.0,32.0
5.464799999999999,414.0,13.2,32.0
5.303040000000001,414.3,12.8,32.0
4.3533,414.6,10.5,32.0
4.43943,414.9,10.7,32.0
4.85199,414.7,11.7,32.0
4.974,414.5,12.0,32.0
4.5628,414.8,11.0,32.0
4.39582,414.7,10.6,32.0
3.8198399999999997,415.2,9.2,32.0
3.7377000000000002,415.3,9.0,32.0
3.90288,415.2,9.4,32.0
4.23504,415.2,10.2,32.0
4.35855,415.1,10.5,32.0
4.148,414.8,10.0,32.0
4.18948,414.8,10.1,32.0
4.2724400000000005,414.8,10.3,32.0
4.149,414.9,10.0,32.0
4.02647,415.1,9.7,32.0
3.9434500000000003,415.1,9.5,32.0
4.43943,414.9,10.7,32.0
4.7298599999999995,414.9,11.4,32.0
4.43943,414.9,10.7,32.0
4.438359999999999,414.8,10.7,32.0
4.35645,414.9,10.5,32.0
4.0245299999999995,414.9,9.7,32.0
4.5617,414.7,11.0,32.0
2.2891,416.2,5.5,32.0
2.53882,416.2,6.1,32.0
1.7068299999999998,416.3,4.1,32.0
0.0,418.0,0.0,32.0
0.0,418.2,0.0,32.0
0.20895,417.9,0.5,32.0
0.2089,417.8,0.5,32.0
1.42052,417.8,3.4,32.0
6.14792,415.4,14.8,32.0
6.12424,413.8,14.8,32.0
6.366359999999999,413.4,15.4,32.0
5.3807,413.9,13.0,32.0
3.901,415.0,9.4,32.0
3.984,415.0,9.6,32.0
3.8622900000000002,415.3,9.3,32.0
3.6943900000000003,415.1,8.9,32.0
3.735,415.0,9.0,32.0
4.400060000000001,415.1,10.6,32.0
1.6624,415.6,4.0,32.0
0.0,418.6,0.0,32.0
0.0,418.2,0.0,32.0
0.16716,417.9,0.4,32.0
0.2089,417.8,0.5,32.0
6.58419,414.1,15.9,32.0
5.418159999999999,413.6,13.1,32.0
2.77581,414.3,6.7,32.0
0.0,418.1,0.0,32.0
0.04181,418.1,0.1,32.0
1.7931,417.0,4.3,32.0
2.4573500000000004,416.5,5.9,32.0
4.109490000000001,415.1,9.9,32.0
3.4876799999999997,415.2,8.4,32.0
1.87335,416.3,4.5,32.0
2.1658000000000004,416.5,5.2,32.0
6.52021,415.3,15.7,32.0
7.803809999999999,412.9,18.9,32.0
8.034,412.0,19.5,32.0
7.828,412.0,19.0,32.0
6.6016,412.6,16.0,32.0
4.88284,413.8,11.8,32.0
4.5954,414.0,11.1,32.0
4.59762,414.2,11.1,32.0
5.13608,414.2,12.4,32.0
3.47928,414.2,8.4,32.0
2.7825100000000003,415.3,6.7,32.0
2.6611200000000004,415.8,6.4,32.0
0.0,417.2,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.1,0.0,32.0
0.16708,417.7,0.4,32.0
0.20885,417.7,0.5,32.0
0.04178,417.8,0.1,32.0
0.16712,417.8,0.4,32.0
0.16708,417.7,0.4,32.0
0.0,417.8,0.0,32.0
0.20885,417.7,0.5,32.0
0.04177,417.7,0.1,32.0
0.12534,417.8,0.3,32.0
0.12534,417.8,0.3,32.0
0.16712,417.8,0.4,32.0
0.12534,417.8,0.3,32.0
1.5853599999999999,417.2,3.8,32.0
1.54216,416.8,3.7,32.0
1.2927,417.0,3.1,32.0
1.4174599999999997,416.9,3.4,32.0
1.6259099999999997,416.9,3.9,32.0
1.2507,416.9,3.0,32.0
0.6255,417.0,1.5,32.0
0.0,418.1,0.0,32.0
0.041800000000000004,418.0,0.1,32.0
0.12534,417.8,0.3,32.0
0.2089,417.8,0.5,32.0
0.2089,417.8,0.5,32.0
0.45958000000000004,417.8,1.1,32.0
0.4176,417.6,1.0,32.0
0.7100899999999999,417.7,1.7,32.0
4.236059999999999,415.3,10.2,32.0
4.148,414.8,10.0,32.0
3.65552,415.4,8.8,32.0
3.2409,415.5,7.8,32.0
3.36555,415.5,8.1,32.0
6.25895,414.5,15.1,32.0
7.439400000000001,413.3,18.0,32.0
5.66632,413.6,13.7,32.0
3.93585,414.3,9.5,32.0
4.109490000000001,415.1,9.9,32.0
4.3554,414.8,10.5,32.0
4.891100000000001,414.5,11.8,32.0
5.3833,414.1,13.0,32.0
5.010610000000001,414.1,12.1,32.0
4.92779,414.1,11.9,32.0
5.46612,414.1,13.2,32.0
3.5206999999999997,414.2,8.5,32.0
0.7898299999999999,415.7,1.9,32.0
0.0,418.0,0.0,32.0
0.6265499999999999,417.7,1.5,32.0
