kW,V
57.915,2632.5
60.397999999999996,2626.0
60.397999999999996,2626.0
60.397999999999996,2626.0
62.868,2619.5
62.868,2619.5
62.868,2619.5
65.325,2613.0
65.325,2613.0
62.868,2619.5
65.4875,2619.5
65.325,2613.0
65.4875,2619.5
67.938,2613.0
67.938,2613.0
70.3755,2606.5
70.3755,2606.5
70.3755,2606.5
70.3755,2606.5
16.224,2704.0
-16.653,2775.5
-8.268,2756.0
-0.0,2736.5
0.0,2736.5
0.0,2736.5
0.0,2736.5
0.0,2736.5
-0.0,2743.0
0.0,2736.5
0.0,2736.5
-0.0,2743.0
-0.0,2743.0
0.0,2736.5
-0.0,2743.0
0.0,2736.5
0.0,2736.5
0.0,2743.0
0.0,2736.5
0.0,2736.5
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
5.473,2736.5
-0.0,2743.0
-0.0,2743.0
10.894,2723.5
10.894,2723.5
10.894,2723.5
5.46,2730.0
5.473,2736.5
2.7365,2736.5
2.743,2743.0
5.473,2736.5
8.19,2730.0
8.19,2730.0
10.894,2723.5
16.302,2717.0
16.302,2717.0
13.584999999999999,2717.0
10.868,2717.0
13.584999999999999,2717.0
13.584999999999999,2717.0
-0.0,2749.5
-2.7495,2749.5
42.848,2678.0
10.946,2736.5
29.601000000000003,2691.0
32.214000000000006,2684.5
26.909999999999997,2691.0
26.909999999999997,2691.0
26.909999999999997,2691.0
29.529500000000002,2684.5
29.529500000000002,2684.5
32.214000000000006,2684.5
13.5525,2710.5
-5.512,2756.0
5.46,2730.0
37.583,2684.5
53.04,2652.0
42.64,2665.0
37.400999999999996,2671.5
26.845,2684.5
29.458,2678.0
32.214000000000006,2684.5
32.136,2678.0
32.136,2678.0
24.219,2691.0
16.224,2704.0
0.0,2736.5
-5.512,2756.0
-2.7495,2749.5
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
0.0,2743.0
8.19,2730.0
16.302,2717.0
16.302,2717.0
16.262999999999998,2710.5
21.631999999999998,2704.0
26.975,2697.5
32.214000000000006,2684.5
29.529500000000002,2684.5
39.975,2665.0
42.535999999999994,2658.5
42.535999999999994,2658.5
42.535999999999994,2658.5
42.535999999999994,2658.5
42.535999999999994,2658.5
