kW,V
11.136,384.0
11.165,385.0
11.165,385.0
11.55,385.0
11.55,385.0
11.52,384.0
11.52,384.0
11.904,384.0
12.256,383.0
11.52,384.0
10.808,386.0
7.056,392.0
6.272,392.0
1.203,401.0
-2.04,408.0
-0.812,406.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.404,404.0
0.404,404.0
0.0,404.0
0.0,404.0
0.0,404.0
-0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
-0.0,406.0
-0.406,406.0
-0.406,406.0
-0.406,406.0
-0.406,406.0
-0.0,406.0
-0.405,405.0
-0.405,405.0
-0.0,405.0
-0.0,405.0
-0.0,405.0
-0.0,404.0
-0.0,405.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.404,404.0
0.404,404.0
0.404,404.0
0.404,404.0
0.404,404.0
0.808,404.0
0.808,404.0
0.806,403.0
0.806,403.0
1.209,403.0
0.806,403.0
0.806,403.0
0.808,404.0
1.206,402.0
1.209,403.0
1.209,403.0
1.209,403.0
0.404,404.0
0.806,403.0
0.808,404.0
1.612,403.0
1.608,402.0
1.608,402.0
1.608,402.0
1.612,403.0
1.612,403.0
2.01,402.0
2.406,401.0
2.406,401.0
2.406,401.0
2.406,401.0
2.406,401.0
2.406,401.0
2.8,400.0
2.8,400.0
3.2,400.0
3.2,400.0
3.2,400.0
3.2,400.0
3.2,400.0
3.192,399.0
3.2,400.0
3.591,399.0
3.582,398.0
3.98,398.0
3.98,398.0
3.98,398.0
4.378,398.0
4.378,398.0
4.764,397.0
4.764,397.0
5.148,396.0
5.148,396.0
5.148,396.0
5.544,396.0
5.53,395.0
5.516,394.0
5.925,395.0
5.925,395.0
5.91,394.0
5.91,394.0
6.304,394.0
6.304,394.0
6.304,394.0
6.681,393.0
6.698,394.0
6.681,393.0
7.056,392.0
7.056,392.0
7.074,393.0
6.681,393.0
7.074,393.0
7.074,393.0
7.056,392.0
7.074,393.0
7.056,392.0
6.681,393.0
7.074,393.0
7.056,392.0
7.074,393.0
6.664,392.0
7.074,393.0
7.448,392.0
8.19,390.0
8.58,390.0
7.056,392.0
7.82,391.0
7.448,392.0
5.135,395.0
5.516,394.0
5.91,394.0
6.304,394.0
6.681,393.0
6.681,393.0
7.448,392.0
7.448,392.0
7.448,392.0
7.056,392.0
7.056,392.0
7.056,392.0
7.448,392.0
7.82,391.0
7.448,392.0
7.82,391.0
7.429,391.0
7.82,391.0
7.82,391.0
7.82,391.0
7.429,391.0
7.448,392.0
7.429,391.0
7.448,392.0
7.448,392.0
6.288,393.0
6.681,393.0
5.135,395.0
1.206,402.0
-1.628,407.0
-0.812,406.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,406.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,405.0
0.0,406.0
0.405,405.0
0.405,405.0
0.808,404.0
0.81,405.0
0.808,404.0
1.212,404.0
1.612,403.0
1.612,403.0
1.608,402.0
2.01,402.0
2.01,402.0
2.01,402.0
2.01,402.0
2.01,402.0
1.608,402.0
1.608,402.0
2.01,402.0
2.807,401.0
2.406,401.0
2.406,401.0
2.406,401.0
2.01,402.0
1.612,403.0
1.608,402.0
1.612,403.0
1.608,402.0
1.612,403.0
2.412,402.0
2.01,402.0
1.608,402.0
2.406,401.0
2.406,401.0
2.412,402.0
2.406,401.0
2.807,401.0
3.591,399.0
3.591,399.0
3.99,399.0
4.764,397.0
4.764,397.0
4.378,398.0
4.752,396.0
5.148,396.0
3.98,398.0
4.764,397.0
4.752,396.0
5.148,396.0
5.148,396.0
5.148,396.0
4.764,397.0
4.752,396.0
4.764,397.0
5.148,396.0
4.752,396.0
5.135,395.0
1.209,403.0
-1.221,407.0
-0.407,407.0
0.405,405.0
2.412,402.0
5.174,398.0
4.378,398.0
5.544,396.0
5.148,396.0
5.925,395.0
5.91,394.0
5.53,395.0
5.91,394.0
5.925,395.0
6.288,393.0
6.304,394.0
5.91,394.0
5.895,393.0
5.91,394.0
5.91,394.0
5.91,394.0
5.53,395.0
5.925,395.0
6.288,393.0
5.53,395.0
0.403,403.0
-1.224,408.0
0.0,405.0
2.01,402.0
3.99,399.0
5.161,397.0
3.192,399.0
3.2,400.0
3.192,399.0
2.005,401.0
-0.814,407.0
-0.406,406.0
0.0,406.0
0.0,406.0
0.0,405.0
0.808,404.0
1.612,403.0
2.807,401.0
5.544,396.0
5.148,396.0
4.764,397.0
4.752,396.0
5.148,396.0
5.148,396.0
5.148,396.0
5.148,396.0
5.135,395.0
5.53,395.0
5.53,395.0
5.516,394.0
5.516,394.0
6.288,393.0
5.91,394.0
5.91,394.0
6.288,393.0
6.288,393.0
5.516,394.0
5.53,395.0
5.91,394.0
6.664,392.0
7.056,392.0
7.429,391.0
7.056,392.0
7.448,392.0
7.056,392.0
7.429,391.0
7.429,391.0
7.82,391.0
7.8,390.0
7.038,391.0
7.056,392.0
7.056,392.0
7.056,392.0
7.82,391.0
8.19,390.0
7.8,390.0
7.8,390.0
8.169,389.0
8.947,389.0
8.536,388.0
8.536,388.0
8.558,389.0
8.924,388.0
8.947,389.0
8.924,388.0
8.924,388.0
8.19,390.0
7.8,390.0
7.41,390.0
7.82,391.0
7.056,392.0
7.038,391.0
7.056,392.0
7.038,391.0
7.8,390.0
8.19,390.0
8.558,389.0
8.558,389.0
9.312,388.0
8.924,388.0
9.312,388.0
8.924,388.0
8.169,389.0
7.8,390.0
7.038,391.0
7.82,391.0
8.558,389.0
8.924,388.0
8.169,389.0
7.02,390.0
7.429,391.0
8.169,389.0
8.558,389.0
8.558,389.0
8.169,389.0
8.169,389.0
8.536,388.0
8.19,390.0
8.558,389.0
8.536,388.0
8.169,389.0
3.96,396.0
-2.04,408.0
-0.81,405.0
-0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.0,404.0
0.806,403.0
2.005,401.0
2.005,401.0
2.4,400.0
2.4,400.0
2.4,400.0
2.793,399.0
2.4,400.0
1.6,400.0
1.604,401.0
